//Branch,Name,FrEnode,ToEnode,Circuit,Voltage,Resistance,Reactance,NormalLimit,CtgLimit,Solve,Enforce,Monitor,Switchable,Penalty,AngleLimit,Hvdc,CID
3254 3255,3254 JAXVL2SS_9 69 3255 FRANKSTN_9 69,3254,3255,1,69,0.1759,0.263201,48.8888888888889,48.8888888888889,1,1,,,,,,
3255 904086,3255 FRANKSTN_9 69 904086 FRANKSTN_9 69,3255,904086,1,69,0,1e-04,11110,11110,1,1,,,,,,
3256 904086,3256 POYNOR_9 69 904086 FRANKSTN_9 69,3256,904086,1,69,0.08622,0.12888,48.8888888888889,48.8888888888889,1,1,,,,,,
3260 3261,3260 NIPAKTAP_8 138 3261 NIPAK_8 138,3260,3261,1,138,0.00232,0.00607,145.555555555556,145.555555555556,1,1,,,,,,
3260 3262,3260 NIPAKTAP_8 138 3262 CEDRCREK_8 138,3260,3262,1,138,0.00367,0.02592,294.444444444444,294.444444444444,1,1,,,,,,
3262 3263,3262 CEDRCREK_8 138 3263 CEDRCKPU_8 138,3262,3263,1,138,0.00021,0.00143,294.444444444444,294.444444444444,1,1,,,,,,
3262 3264,3262 CEDRCREK_8 138 3264 SEVENPTS_8 138,3262,3264,1,138,0.00354,0.02505,294.444444444444,294.444444444444,1,1,,,,,,
3269 3270,3269 WILOWSP_9 69 3270 CAROLSPG_9 69,3269,3270,1,69,0.15575,0.20305,37.7777777777778,37.7777777777778,1,1,,,,,,
3270 16934,3270 CAROLSPG_9 69 16934 MONTALBA_9 69,3270,16934,1,69,0.19306,0.20314,37.7777777777778,37.7777777777778,1,1,,,,,,
3270 6932,3270 CAROLSPG_9 69 6932 CRLSP_RC 69,3270,6932,1,69,0,1e-04,11110,11110,1,1,,,,,,
3271 3272,3271 PALSTNS_8 138 3272 PALESTNE_8 138,3271,3272,1,138,0.00216,0.0055,145.555555555556,145.555555555556,1,1,,,,,,
3271 3278,3271 PALSTNS_8 138 3278 LAKEVIEW_8 138,3271,3278,1,138,0.00475,0.0276,251.111111111111,251.111111111111,1,1,,,,,,
3271 3296,3271 PALSTNS_8 138 3296 NECHESRI_8 138,3271,3296,1,138,0.00644,0.03742,251.111111111111,251.111111111111,1,1,,,,,,
3273 16934,3273 PALESTNE_9 69 16934 MONTALBA_9 69,3273,16934,1,69,0.18308,0.22185,37.7777777777778,37.7777777777778,1,1,,,,,,
3273 3272,3273 PALESTNE_9 69 3272 PALESTNE_8 138,3273,3272,1,138,0.0071,0.1892,62.2222222222222,70,1,1,,,,,,
3273 3285,3273 PALESTNE_9 69 3285 ELKHART_9 69,3273,3285,1,69,0.16759,0.1786,37.7777777777778,37.7777777777778,1,1,,,,,,
3275 3278,3275 LAKVWNODE_8 138 3278 LAKEVIEW_8 138,3275,3278,1,138,0,1e-04,11110,11110,1,1,,,,,,
3275 6935,3275 LAKVWNODE_8 138 6935 LKVEW_RC 138,3275,6935,1,138,1e-05,1e-04,11110,11110,1,1,,,,,,
3276 29266,3276 MALAKOFF_8 138 29266 MABANKTAP_8 138,3276,29266,1,138,0.00204,0.01426,294.444444444444,294.444444444444,1,1,,,,,,
3278 3279,3278 LAKEVIEW_8 138 3279 LONGLKTA_8 138,3278,3279,1,138,0.00404,0.0235,251.111111111111,251.111111111111,1,1,,,,,,
3279 3280,3279 LONGLKTA_8 138 3280 LONGLAKE_8 138,3279,3280,1,138,0.00273,0.01589,251.111111111111,251.111111111111,1,1,,,,,,
3279 3283,3279 LONGLKTA_8 138 3283 BUTLERMT_P8 138,3279,3283,1,138,0.004,0.02326,251.111111111111,251.111111111111,1,1,,,,,,
32790 32799,32790 ENTERPRISE 138 32799 BRYN_TAMU_B 138,32790,32799,1,138,0.000739,0.004333,252.222222222222,263.333333333333,1,1,,,,,,
32791 32797,32791 BRYN_TAMU_T1 12.5 32797 BRYN_TAMU_T8 12.5,32791,32797,1,12.5,0,1e-04,11110,11110,1,1,,,,,,
32791 32798,32791 BRYN_TAMU_T1 12.5 32798 BRYN_TAMU_A 138,32791,32798,1,138,0.027557,0.6889,22.2222222222222,22.2222222222222,1,1,,,,,,
32792 32798,32792 BRYN_TAMU_T2 12.5 32798 BRYN_TAMU_A 138,32792,32798,1,138,0.027826,0.69554,22.2222222222222,22.2222222222222,1,1,,,,,,
32793 32799,32793 BRYN_TAMU_T3 12.5 32799 BRYN_TAMU_B 138,32793,32799,1,138,0.027726,0.69305,22.2222222222222,22.2222222222222,1,1,,,,,,
32794 120081,32794 BRYN_TAMU_T4 12.5 120081 TAM_TAM_GTG1 12.5,32794,120081,1,12.5,0,1e-04,11110,11110,1,1,,,,,,
32794 120082,32794 BRYN_TAMU_T4 12.5 120082 TAM_TAM_STG2 12.5,32794,120082,1,12.5,0,1e-04,11110,11110,1,1,,,,,,
32794 32799,32794 BRYN_TAMU_T4 12.5 32799 BRYN_TAMU_B 138,32794,32799,1,138,0.02804,0.680035,44.4444444444444,44.4444444444444,1,1,,,,,,
32796 32799,32796 BRYN_TAMU_T6 12.5 32799 BRYN_TAMU_B 138,32796,32799,1,138,0.025457,0.70411,27.7777777777778,27.7777777777778,1,1,,,,,,
32797 32799,32797 BRYN_TAMU_T8 12.5 32799 BRYN_TAMU_B 138,32797,32799,1,138,0.025457,0.70411,27.7777777777778,27.7777777777778,1,1,,,,,,
32798 32799,32798 BRYN_TAMU_A 138 32799 BRYN_TAMU_B 138,32798,32799,1,138,0,1e-04,22220,22220,1,1,,,,,,
32798 32862,32798 BRYN_TAMU_A 138 32862 BRYN_ATK138 138,32798,32862,1,138,0.002031,0.012017,252.222222222222,263.333333333333,1,1,,,,,,
32798 904037,32798 BRYN_TAMU_A 138 904037 CSUNGATE 138,32798,904037,1,138,0,1e-04,11110,11110,1,1,,,,,,
3280 3284,3280 LONGLAKE_8 138 3284 BETO_8 138,3280,3284,1,138,0.00637,0.03702,251.111111111111,251.111111111111,1,1,,,,,,
32800 32864,32800 BRYN_BRC_SER 69 32864 BRYN_ATK69 69,32800,32864,1,69,0.026221,0.054877,50,51.1111111111111,1,1,,,,,,
32800 32877,32800 BRYN_BRC_SER 69 32877 BRYN_BRCREST 69,32800,32877,1,69,0.00036,0.00152,46.6666666666667,48.8888888888889,1,1,,,,,,
3281 3284,3281 TENNCLNY_8 138 3284 BETO_8 138,3281,3284,1,138,0.00339,0.01972,251.111111111111,251.111111111111,1,1,,,,,,
3281 3499,3281 TENNCLNY_8 138 3499 BLAKFTAP_8 138,3281,3499,1,138,0.00223,0.01293,251.111111111111,251.111111111111,1,1,,,,,,
3282 3499,3282 BLACKFOT_8 138 3499 BLAKFTAP_8 138,3282,3499,1,138,0.01399,0.03626,145.555555555556,145.555555555556,1,1,,,,,,
3283 3394,3283 BUTLERMT_P8 138 3394 JEWETTA_8 138,3283,3394,1,138,0.01419,0.08245,251.111111111111,251.111111111111,1,1,,,,,,
3285 3290,3285 ELKHART_9 69 3290 ELKGUFTA_9 69,3285,3290,1,69,0.08967,0.08861,37.7777777777778,37.7777777777778,1,1,,,,,,
32850 32864,32850 BRYN_S_HILL 69 32864 BRYN_ATK69 69,32850,32864,1,69,0.07992,0.099265,37.7777777777778,38.8888888888889,1,1,,,,,,
32850 32868,32850 BRYN_S_HILL 69 32868 BRYN_ANNEX 69,32850,32868,1,69,0.001428,0.0015,37.7777777777778,38.8888888888889,1,1,,,,,,
32854 32881,32854 BRYN_TRI_PK 138 32881 BRYN_KURTEN 138,32854,32881,1,138,0.006952,0.053922,290,303.333333333333,1,1,,,,,,
32854 32897,32854 BRYN_TRI_PK 138 32897 BRYN_DSBY138 138,32854,32897,1,138,0.000588,0.0046,290,303.333333333333,1,1,,,,,,
32855 32856,32855 MILL_SW69 69 32856 MILL_SW138 138,32855,32856,1,138,0.0984,0.4923,15.5555555555556,15.5555555555556,1,1,,,,,,
32855 32889,32855 MILL_SW69 69 32889 BRYN_MILLICN 69,32855,32889,1,69,0.015201,0.012691,145.555555555556,152.222222222222,1,1,,,,,,
32856 32895,32856 MILL_SW138 138 32895 BRYN_WBRN138 138,32856,32895,1,138,0.00086,0.00771,581.111111111111,607.777777777778,1,1,,,,,,
32857 32860,32857 BRYN_SNOO138 138 32860 BRYN_KOPPE 138,32857,32860,1,138,0.008044,0.048805,290,303.333333333333,1,1,,,,,,
32857 32863,32857 BRYN_SNOO138 138 32863 BRYN_THMP_CK 138,32857,32863,1,138,0.003833,0.023052,290,303.333333333333,1,1,,,,,,
32857 32865,32857 BRYN_SNOO138 138 32865 BRYN_SNOOK 69,32857,32865,1,138,0.034363,0.47376,15.5555555555556,15.5555555555556,1,1,,,,,,
32859 32881,32859 BRYN_JK_CRK 138 32881 BRYN_KURTEN 138,32859,32881,1,138,0.002973,0.023063,290,303.333333333333,1,1,,,,,,
32859 32882,32859 BRYN_JK_CRK 138 32882 BRYN_TABR138 138,32859,32882,1,138,0.003339,0.035721,581.111111111111,607.777777777778,1,1,,,,,,
32859 999,32859 BRYN_JK_CRK 138 999 JCREEK_1 1,32859,999,1,138,1e-04,-0.0026,666.666666666667,796.666666666667,1,1,,,,,,
3286 3289,3286 GRAPELND_9 69 3289 CROCKETT_9 69,3286,3289,1,69,0.10595,0.149,48.8888888888889,48.8888888888889,1,1,,,,,,
3286 3290,3286 GRAPELND_9 69 3290 ELKGUFTA_9 69,3286,3290,1,69,0.11655,0.11517,37.7777777777778,37.7777777777778,1,1,,,,,,
32860 32895,32860 BRYN_KOPPE 138 32895 BRYN_WBRN138 138,32860,32895,1,138,0.00306,0.023738,290,303.333333333333,1,1,,,,,,
32861 32870,32861 BRYN_RAYBURN 69 32870 BRYN_TABOR69 69,32861,32870,1,69,0.008108,0.062901,145.555555555556,152.222222222222,1,1,,,,,,
32861 32872,32861 BRYN_RAYBURN 69 32872 BRYN_NALL 69,32861,32872,1,69,0.002665,0.014622,122.222222222222,127.777777777778,1,1,,,,,,
32862 32897,32862 BRYN_ATK138 138 32897 BRYN_DSBY138 138,32862,32897,1,138,0.004237,0.032874,290,303.333333333333,1,1,,,,,,
32863 32897,32863 BRYN_THMP_CK 138 32897 BRYN_DSBY138 138,32863,32897,1,138,0.005377,0.041714,290,303.333333333333,1,1,,,,,,
32864 120013,32864 BRYN_ATK69 69 120013 ATK_ATKINSG7 13.2,32864,120013,1,69,0.07291,0.36491,29.8666666666667,29.8666666666667,1,1,,,,,,
32864 32862,32864 BRYN_ATK69 69 32862 BRYN_ATK138 138,32864,32862,1,138,0.0097,0.0491,186.666666666667,186.666666666667,1,1,,,,,,
32864 32873,32864 BRYN_ATK69 69 32873 BRYN_SHADY 69,32864,32873,1,69,0.009418,0.051285,122.222222222222,127.777777777778,1,1,,,,,,
32864 32876,32864 BRYN_ATK69 69 32876 BRYN_IP 69,32864,32876,1,69,0.006041,0.032899,122.222222222222,127.777777777778,1,1,,,,,,
32866 32868,32866 BRYN_STEELE 69 32868 BRYN_ANNEX 69,32866,32868,1,69,0.066039,0.082033,37.7777777777778,38.8888888888889,1,1,,,,,,
32869 32870,32869 BRYN_NORTH 69 32870 BRYN_TABOR69 69,32869,32870,1,69,0.007053,0.041729,125.555555555556,132.222222222222,1,1,,,,,,
32869 32871,32869 BRYN_NORTH 69 32871 BRYN_BUSPARK 69,32869,32871,1,69,0.008885,0.048381,122.222222222222,127.777777777778,1,1,,,,,,
32869 32876,32869 BRYN_NORTH 69 32876 BRYN_IP 69,32869,32876,1,69,0.009187,0.050025,122.222222222222,127.777777777778,1,1,,,,,,
32870 32875,32870 BRYN_TABOR69 69 32875 BRYN_DSBY69 69,32870,32875,1,69,0.018353,0.099943,122.222222222222,127.777777777778,1,1,,,,,,
32870 32882,32870 BRYN_TABOR69 69 32882 BRYN_TABR138 138,32870,32882,1,138,0.0133,0.0665,166.666666666667,166.666666666667,1,1,,,,,,
32871 32875,32871 BRYN_BUSPARK 69 32875 BRYN_DSBY69 69,32871,32875,1,69,0.00816,0.044478,125.555555555556,132.222222222222,1,1,,,,,,
32872 32874,32872 BRYN_NALL 69 32874 BRYN_EAST69 69,32872,32874,1,69,0.008021,0.043682,122.222222222222,127.777777777778,1,1,,,,,,
32872 32877,32872 BRYN_NALL 69 32877 BRYN_BRCREST 69,32872,32877,1,69,0.003701,0.017482,71.1111111111111,73.3333333333333,1,1,,,,,,
32873 32874,32873 BRYN_SHADY 69 32874 BRYN_EAST69 69,32873,32874,1,69,0.009443,0.051422,122.222222222222,127.777777777778,1,1,,,,,,
32874 32896,32874 BRYN_EAST69 69 32896 BRYN_EAST138 138,32874,32896,1,138,0.0104,0.0522,186.666666666667,212.222222222222,1,1,,,,,,
32875 120051,32875 BRYN_DSBY69 69 120051 DAN_DANSBYG1 13.8,32875,120051,1,69,0.0036,0.103,138.888888888889,138.888888888889,1,1,,,,,,
32875 120052,32875 BRYN_DSBY69 69 120052 DAN_DANSBYG2 13.8,32875,120052,1,69,0.00262,0.076,71.1111111111111,71.1111111111111,1,1,,,,,,
32875 120053,32875 BRYN_DSBY69 69 120053 DAN_DANSBYG3 13.8,32875,120053,1,69,0.00567,0.1819,71.1111111111111,71.1111111111111,1,1,,,,,,
32875 32897,32875 BRYN_DSBY69 69 32897 BRYN_DSBY138 138,32875,32897,1,138,0.0104,0.0522,186.666666666667,212.222222222222,1,1,,,,,,
32878 32880,32878 BRYN_GRNPRAI 138 32880 BRYN_SOUTH 138,32878,32880,1,138,0.002742,0.015772,243.333333333333,254.444444444444,1,1,,,,,,
32878 32895,32878 BRYN_GRNPRAI 138 32895 BRYN_WBRN138 138,32878,32895,1,138,0.001141,0.007473,581.111111111111,607.777777777778,1,1,,,,,,
32879 32882,32879 BRYN_STPHLLW 138 32882 BRYN_TABR138 138,32879,32882,1,138,0.003909,0.030331,290,303.333333333333,1,1,,,,,,
32880 32893,32880 BRYN_SOUTH 138 32893 BRYN_SWTCH 138,32880,32893,1,138,9.5e-05,0.000547,243.333333333333,254.444444444444,1,1,,,,,,
3289 24060,3289 CROCKETT_9 69 24060 CRKET2_1 1,3289,24060,1,69,0.0088,0.1,38.8888888888889,38.8888888888889,1,1,,,,,,
3290 3291,3290 ELKGUFTA_9 69 3291 SLOCUMTA_9 69,3290,3291,1,69,0.07288,0.06086,32.2222222222222,32.2222222222222,1,1,,,,,,
3291 3293,3291 SLOCUMTA_9 69 3293 ELKGULF_9 69,3291,3293,1,69,0.05127,0.04281,32.2222222222222,32.2222222222222,1,1,,,,,,
3299 3300,3299 CUSHING_8 138 3300 CUSHSE_8 138,3299,3300,1,138,0.002433,0.024478,552.222222222222,552.222222222222,1,1,,,,,,
3299 3301,3299 CUSHING_8 138 3301 GRESHRD_8 138,3299,3301,1,138,0.00304,0.01432,531.111111111111,531.111111111111,1,1,,,,,,
33 3394,33 WATSONCHPL 138 3394 JEWETTA_8 138,33,3394,1,138,0.01189,0.078925,317.777777777778,317.777777777778,1,1,,,,,,
33 37,33 WATSONCHPL 138 37 RIDGE 138,33,37,1,138,0.00118,0.0078,438.888888888889,438.888888888889,1,1,,,,,,
33 47,33 WATSONCHPL 138 47 HILTOPLKS8 138,33,47,1,138,0.00338,0.018474,212.222222222222,275.555555555556,1,1,,,,,,
3300 13303,3300 CUSHSE_8 138 13303 CAMINO_8 138,3300,13303,1,138,0.0094,0.04432,331.111111111111,331.111111111111,1,1,,,,,,
3300 6719,3300 CUSHSE_8 138 6719 TRAWICK 138,3300,6719,1,138,0.006721,0.017748,127.777777777778,151.111111111111,1,1,,,,,,
3301 120162,3301 GRESHRD_8 138 120162 NACPW_1_8 138,3301,120162,1,138,0.00035,0.00117,141.111111111111,141.111111111111,1,1,,,,,,
331 150133,331 RWMILLER 138 150133 MIL_MILLERG3 20,331,150133,1,138,0.00177,0.03245,266.666666666667,266.666666666667,1,1,,,,,,
331 1576,331 RWMILLER 138 1576 PALOPNTO_T8 138,331,1576,1,138,0.00637,0.047,383.333333333333,383.333333333333,1,1,,,,,,
331 1595,331 RWMILLER 138 1595 LIPAN_8 138,331,1595,1,138,0.006095,0.060952,413.333333333333,413.333333333333,1,1,,,,,,
3310 13303,3310 NACOGNOR_8 138 13303 CAMINO_8 138,3310,13303,1,138,0.002794,0.015833,251.111111111111,251.111111111111,1,1,,,,,,
3310 3311,3310 NACOGNOR_8 138 3311 NACOSFA_8 138,3310,3311,1,138,0.0019,0.01068,251.111111111111,251.111111111111,1,1,,,,,,
3314 3315,3314 NACOGSW_8 138 3315 NACOGSOU_8 138,3314,3315,1,138,0.00242,0.00874,291.111111111111,291.111111111111,1,1,,,,,,
3314 3316,3314 NACOGSW_8 138 3316 NACOGST_8 138,3314,3316,1,138,5e-04,0.00179,291.111111111111,291.111111111111,1,1,,,,,,
3316 13303,3316 NACOGST_8 138 13303 CAMINO_8 138,3316,13303,1,138,0.00242,0.01144,217.777777777778,217.777777777778,1,1,,,,,,
3317 3318,3317 HUNTINGTP_8 138 3318 HERTYTAP_8 138,3317,3318,1,138,0,1e-04,11110,11110,1,1,,,,,,
3317 3319,3317 HUNTINGTP_8 138 3319 HERTYNOR_8 138,3317,3319,1,138,0.004875,0.027411,251.111111111111,251.111111111111,1,1,,,,,,
3317 3320,3317 HUNTINGTP_8 138 3320 HUNTNGTN_8 138,3317,3320,1,138,0.006112,0.028785,217.777777777778,217.777777777778,1,1,,,,,,
3318 3319,3318 HERTYTAP_8 138 3319 HERTYNOR_8 138,3318,3319,1,138,0.00417,0.02404,318.888888888889,318.888888888889,1,1,,,,,,
3318 3326,3318 HERTYTAP_8 138 3326 LUFKINE_8 138,3318,3326,1,138,0.00645,0.03713,362.222222222222,362.222222222222,1,1,,,,,,
3319 3346,3319 HERTYNOR_8 138 3346 CHAMPNTA_8 138,3319,3346,1,138,0.0035,0.02488,294.444444444444,294.444444444444,1,1,,,,,,
3324 3326,3324 LUFKINET_8 138 3326 LUFKINE_8 138,3324,3326,1,138,0.001532,0.014942,383.333333333333,383.333333333333,1,1,,,,,,
3324 3328,3324 LUFKINET_8 138 3328 LUFKINS_8 138,3324,3328,1,138,0.000766,0.007471,318.888888888889,318.888888888889,1,1,,,,,,
3324 3335,3324 LUFKINET_8 138 3335 SHECOPOI_8 138,3324,3335,1,138,0.008455,0.022115,145.555555555556,145.555555555556,1,1,,,,,,
3327 3335,3327 DIBOLET_8 138 3335 SHECOPOI_8 138,3327,3335,1,138,0.008455,0.022115,145.555555555556,145.555555555556,1,1,,,,,,
3328 3329,3328 LUFKINS_8 138 3329 LUFPRSTA_8 138,3328,3329,1,138,0.00094,0.00544,251.111111111111,251.111111111111,1,1,,,,,,
3329 3330,3329 LUFPRSTA_8 138 3330 LUFPRSHG_8 138,3329,3330,1,138,0.00408,0.01047,145.555555555556,145.555555555556,1,1,,,,,,
3329 3331,3329 LUFPRSTA_8 138 3331 DIBOLWTA_8 138,3329,3331,1,138,0.00113,0.00658,251.111111111111,251.111111111111,1,1,,,,,,
3331 3332,3331 DIBOLWTA_8 138 3332 HUDSON_8 138,3331,3332,1,138,0.00182,0.0124,294.444444444444,294.444444444444,1,1,,,,,,
3331 903982,3331 DIBOLWTA_8 138 903982 DIBOLL_8 138,3331,903982,1,138,0.01965,0.03109,97.7777777777778,97.7777777777778,1,1,,,,,,
3332 3333,3332 HUDSON_8 138 3333 LUFTXFTP_8 138,3332,3333,1,138,0.00109,0.00741,294.444444444444,294.444444444444,1,1,,,,,,
3333 3334,3333 LUFTXFTP_8 138 3334 LUFKHST_8 138,3333,3334,1,138,0.00264,0.00692,294.444444444444,294.444444444444,1,1,,,,,,
3335 6712,3335 SHECOPOI_8 138 6712 SHDYGR 138,3335,6712,1,138,0,1e-04,224.444444444444,261.111111111111,1,1,,,,,,
3338 24114,3338 TYLERGND_3 13.8 24114 TYGND1_1 1,3338,24114,1,13.8,0.0022894,0.11206,83.3333333333333,83.3333333333333,1,1,,,,,,
3340 3346,3340 LUFKIN_8 138 3346 CHAMPNTA_8 138,3340,3346,1,138,0.00195,0.01283,318.888888888889,318.888888888889,1,1,,,,,,
3341 3342,3341 CNTLANG_8 138 3342 BAYOULC_8 138,3341,3342,1,138,0.00703,0.04181,251.111111111111,251.111111111111,1,1,,,,,,
3342 3343,3342 BAYOULC_8 138 3343 DOUGLAS_8 138,3342,3343,1,138,0.00389,0.02313,251.111111111111,251.111111111111,1,1,,,,,,
3342 6727,3342 BAYOULC_8 138 6727 BYULOCS 138,3342,6727,1,138,0,1e-04,11110,11110,1,1,,,,,,
3342 907254,3342 BAYOULC_8 138 907254 BYULOCS 138,3342,907254,1,138,0,1e-04,11110,11110,1,1,,,,,,
3345 3351,3345 FLATBRA_8 138 3351 BEREA_8 138,3345,3351,1,138,0.002288,0.023017,482.222222222222,482.222222222222,1,1,,,,,,
3345 3354,3345 FLATBRA_8 138 3354 CROCKETT_8 138,3345,3354,1,138,0.001162,0.011691,97.7777777777778,97.7777777777778,1,1,,,,,,
3346 3347,3346 CHAMPNTA_8 138 3347 CHAMPION_8 138,3346,3347,1,138,8e-05,5e-04,217.777777777778,217.777777777778,1,1,,,,,,
3349 3351,3349 TMPLINLA_8 138 3351 BEREA_8 138,3349,3351,1,138,0.009973,0.100325,482.222222222222,482.222222222222,1,1,,,,,,
3354 24060,3354 CROCKETT_8 138 24060 CRKET2_1 1,3354,24060,1,138,0.011,0.4939,38.8888888888889,38.8888888888889,1,1,,,,,,
3354 3355,3354 CROCKETT_8 138 3355 GRPLMGTA_8 138,3354,3355,1,138,0.02524,0.03989,97.7777777777778,97.7777777777778,1,1,,,,,,
3355 3357,3355 GRPLMGTA_8 138 3357 PLSNTSPG_8 138,3355,3357,1,138,0.05153,0.08145,97.7777777777778,97.7777777777778,1,1,,,,,,
3355 3359,3355 GRPLMGTA_8 138 3359 EXPLORTAP_8 138,3355,3359,1,138,0.01781,0.02817,97.7777777777778,97.7777777777778,1,1,,,,,,
3356 3359,3356 GRPLNMAG_8 138 3359 EXPLORTAP_8 138,3356,3359,1,138,0.00959,0.01517,97.7777777777778,97.7777777777778,1,1,,,,,,
3357 3358,3357 PLSNTSPG_8 138 3358 CENTVILL_8 138,3357,3358,1,138,0.02418,0.03822,97.7777777777778,97.7777777777778,1,1,,,,,,
3357 6735,3357 PLSNTSPG_8 138 6735 TPLNTSP 138,3357,6735,1,138,1e-05,1e-04,127.777777777778,151.111111111111,1,1,,,,,,
3358 3394,3358 CENTVILL_8 138 3394 JEWETTA_8 138,3358,3394,1,138,0.0048,0.02792,251.111111111111,251.111111111111,1,1,,,,,,
3359 6745,3359 EXPLORTAP_8 138 6745 EXPLOR 138,3359,6745,1,138,1e-05,1e-04,97.7777777777778,97.7777777777778,1,1,,,,,,
33646 33645,33646 LEWISVLSW5_2 345 33645 LEWISVLSW8_2 138,33646,33645,1,345,0.00018,0.0206,777.777777777778,777.777777777778,1,1,,,,,,
33662 907573,33662 NAVO2 138 907573 ARCO138 138,33662,907573,1,138,0.004432,0.042155,413.333333333333,413.333333333333,1,1,,,,,,
33776 140702,33776 LOFTIN 69 140702 WNDTHST_9 69,33776,140702,1,69,0.000231,0.00084,152.222222222222,152.222222222222,1,1,,,,,,
3380 3390,3380 BIGBRN__5 345 3390 JEWETT_S5 345,3380,3390,1,345,0.0018,0.01584,1257.77777777778,1257.77777777778,1,1,,,,,,
3380 68091,3380 BIGBRN__5 345 68091 NAVARRO 345,3380,68091,1,345,0.00167,0.01467,1381.11111111111,1381.11111111111,1,1,,,,,,
3380 904248,3380 BIGBRN__5 345 904248 BIGBRN__5 345,3380,904248,1,345,0,1e-04,11110,11110,1,1,,,,,,
3390 24121,3390 JEWETT_S5 345 24121 JEWET1_1 1,3390,24121,1,345,0.00014318,0.0326,777.777777777778,833.333333333333,1,1,,,,,,
3390 3399,3390 JEWETT_S5 345 3399 RAT_SNAKE_5 345,3390,3399,1,345,0.00273,0.02401,1257.77777777778,1257.77777777778,1,1,,,,,,
3390 44645,3390 JEWETT_S5 345 44645 SNGLTN__B345 345,3390,44645,1,345,0.00254,0.02406,1276.66666666667,1611.11111111111,1,1,,,,,,
3390 46020,3390 JEWETT_S5 345 46020 LIMEST_POI_5 345,3390,46020,1,345,0.00027,0.00488,1567.77777777778,1914.44444444444,1,1,,,,,,
3391 24076,3391 JEWETT_N5 345 24076 JEWET3_1 1,3391,24076,1,345,-4.3016e-06,0.023276,777.777777777778,833.333333333333,1,1,,,,,,
3391 3396,3391 JEWETT_N5 345 3396 NUCOR_ST1_5 345,3391,3396,1,345,0.00013,0.00121,1257.77777777778,1257.77777777778,1,1,,,,,,
3391 3400,3391 JEWETT_N5 345 3400 TWIN_OAK_N5 345,3391,3400,1,345,0.00104,0.01656,1914.44444444444,1914.44444444444,1,1,,,,,,
3391 44645,3391 JEWETT_N5 345 44645 SNGLTN__B345 345,3391,44645,1,345,0.00254,0.02406,1276.66666666667,1611.11111111111,1,1,,,,,,
3391 46020,3391 JEWETT_N5 345 46020 LIMEST_POI_5 345,3391,46020,1,345,0.00027,0.00488,1567.77777777778,1914.44444444444,1,1,,,,,,
3391 904248,3391 JEWETT_N5 345 904248 BIGBRN__5 345,3391,904248,1,345,0.0018,0.01584,1257.77777777778,1257.77777777778,1,1,,,,,,
3392 24076,3392 JEWETT1_3 13.8 24076 JEWET3_1 1,3392,24076,1,13.8,0.005146,0.096613,93.3333333333333,93.3333333333333,1,1,,,,,,
3393 13393,3393 JEWETT1_9 69 13393 JEWETT2_9 69,3393,13393,1,69,0,1e-04,137.777777777778,137.777777777778,1,1,,,,,,
3393 3492,3393 JEWETT1_9 69 3492 FRESTONE1_9 69,3393,3492,1,69,0.18238,0.272659,48.8888888888889,48.8888888888889,1,1,,,,,,
3393 3603,3393 JEWETT1_9 69 3603 BROWN1_9 69,3393,3603,1,69,0.12413,0.18562,48.8888888888889,48.8888888888889,1,1,,,,,,
3394 24076,3394 JEWETTA_8 138 24076 JEWET3_1 1,3394,24076,1,138,0.00071907,0.003965,777.777777777778,833.333333333333,1,1,,,,,,
3394 24121,3394 JEWETTA_8 138 24121 JEWET1_1 1,3394,24121,1,138,0.00010192,-0.013185,777.777777777778,833.333333333333,1,1,,,,,,
3394 3501,3394 JEWETTA_8 138 3501 SEATEAG_T_8 138,3394,3501,1,138,0.00731,0.0425,251.111111111111,251.111111111111,1,1,,,,,,
3394 3599,3394 JEWETTA_8 138 3599 AMERIGAST_8 138,3394,3599,1,138,0.00052,0.003,251.111111111111,251.111111111111,1,1,,,,,,
3395 3600,3395 NUCOR_STL_8 138 3600 AMERIGAS1_8 138,3395,3600,1,138,5e-04,0.00131,145.555555555556,145.555555555556,1,1,,,,,,
3397 150741,3397 SANDYCRK_5 345 150741 SCES_UNIT1 24.5,3397,150741,1,345,0.0001598,0.01637,1238.88888888889,1238.88888888889,1,1,,,,,,
3397 3399,3397 SANDYCRK_5 345 3399 RAT_SNAKE_5 345,3397,3399,1,345,0,1e-04,1565.6,1876.33333333333,1,1,,,,,,
3398 24121,3398 JEWETT1_1 13.8 24121 JEWET1_1 1,3398,24121,1,13.8,0.0022212,0.12272,83.3333333333333,83.3333333333333,1,1,,,,,,
3399 3409,3399 RAT_SNAKE_5 345 3409 LAKE_CRK1_5 345,3399,3409,1,345,4e-05,0.00061,2210,2210,1,1,,,,,,
3400 120134,3400 TWIN_OAK_N5 345 120134 OAKGROV1_5 345,3400,120134,1,345,1e-04,0.001,1914.44444444444,1914.44444444444,1,1,,,,,,
3400 120135,3400 TWIN_OAK_N5 345 120135 OAKGROV2_5 345,3400,120135,1,345,1e-04,0.00107,1914.44444444444,1914.44444444444,1,1,,,,,,
3400 39950,3400 TWIN_OAK_N5 345 39950 TNTNP_ONE_3 345,3400,39950,1,345,0.00052,0.00833,2655.55555555556,2655.55555555556,1,1,,,,,,
