,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
2017-01-03 03:00:00-06:00,8094.3034902,882.6856427,2074.2302657,617.2535283,8149.1320888,2119.9842414,4139.8660499,899.0657654,26976.5210724
2017-01-03 04:00:00-06:00,8265.6851976,903.462528,2084.5293045,636.963436,8438.2101581,2140.7570538,4294.3525783,924.0297614,27687.9900177
2017-01-03 05:00:00-06:00,8816.3095387,980.2267248,2130.9449589,683.263861,9284.6008263,2268.58057,4764.2546309,993.9556489,29922.1367595
2017-01-03 06:00:00-06:00,9615.5451361,1121.6781519,2202.9222721,762.5149692,10676.0872998,2534.0826623,5494.5305014,1115.5117214,33522.8727142
2017-01-03 07:00:00-06:00,10009.7642802,1199.5510136,2258.4389928,809.7504785,11425.6861473,2651.9581435,5840.9281489,1176.3373379,35372.4145427
2017-01-03 08:00:00-06:00,10102.2884345,1204.9670959,2249.8271906,825.5768189,11512.3762539,2669.4557069,5778.9876801,1158.6684121,35502.1475929
2017-01-03 09:00:00-06:00,10235.2883308,1197.9958984,2227.1980336,834.7397533,11649.764854,2721.8806279,5624.0242906,1127.1999766,35618.0917652
2017-01-03 10:00:00-06:00,10408.9434917,1182.0945836,2203.0813882,847.2047534,11898.636972,2796.729681,5550.2093382,1090.6427395,35977.5429476
2017-01-03 11:00:00-06:00,10600.8187029,1217.1648072,2175.9000026,854.1230697,12032.3082336,2887.8605318,5485.7763032,1058.6751659,36312.6268169
2017-01-03 12:00:00-06:00,10758.7366336,1216.5233536,2148.4029654,859.706742,12215.9173725,3026.2865417,5456.8867373,1052.5544824,36735.0148285
2017-01-03 13:00:00-06:00,10926.6600246,1229.7844251,2126.5967282,871.7677088,12371.3830825,3196.0213851,5502.9371162,1040.7485244,37265.8989949
2017-01-03 14:00:00-06:00,11022.5970147,1245.3457421,2118.9574,870.3978828,12480.5021515,3317.6351478,5525.2590883,1022.3696522,37603.0640794
2017-01-03 15:00:00-06:00,10988.8606952,1241.7235478,2105.8940933,876.3361218,12634.7007425,3357.0081701,5573.845258,1018.9424369,37797.3110656
2017-01-03 16:00:00-06:00,10883.7907149,1260.5552058,2098.8127919,897.7917407,13093.4048222,3319.7195297,5605.4523001,1031.4258552,38190.9529605
2017-01-03 17:00:00-06:00,10881.9663318,1332.6081301,2102.2806055,939.2233776,14062.0700042,3215.3878944,5682.3425378,1063.7008458,39279.5797272
2017-01-03 18:00:00-06:00,11092.7649972,1410.0667858,2194.1997679,979.2205988,14949.666531,3299.3125766,6100.6514303,1150.0875065,41175.9701941
2017-01-03 19:00:00-06:00,10889.1293654,1412.6189832,2225.9603798,981.9330972,15038.0248994,3233.0244341,6039.1948868,1170.7093422,40990.5953881
2017-01-03 20:00:00-06:00,10577.1591996,1405.4068574,2232.7252099,974.6507065,14923.4728201,3117.4751687,5909.7449751,1175.9789776,40316.6139149
2017-01-03 21:00:00-06:00,10100.1445098,1383.352403,2219.0967895,953.7741817,14501.692428,2964.2548451,5660.5297672,1156.5632646,38939.4081889
2017-01-03 22:00:00-06:00,9488.7952618,1308.5406068,2183.881472,911.2463656,13663.8311088,2761.5817667,5311.8079937,1116.2455005,36745.9300759
2017-01-03 23:00:00-06:00,8916.9407825,1190.7883551,2153.0666256,878.0859726,12871.8984434,2522.1892144,4941.4203924,1074.6221272,34549.0119132
2017-01-04 00:00:00-06:00,8461.9630847,1179.5149548,2150.7201746,859.3963311,12556.7357113,2305.0421233,4706.7969534,1046.7047189,33266.8740521
2017-01-04 01:00:00-06:00,8316.4762354,1181.0235071,2152.2430395,862.6322198,12521.4746021,2192.5751993,4668.9963885,1051.4939747,32946.9151664
2017-01-04 02:00:00-06:00,8259.5765766,1195.4076558,2162.1828163,869.8504595,12679.1078938,2142.8385949,4643.7498605,1065.9878295,33018.7016869
2017-01-04 03:00:00-06:00,8336.2845115,1274.4804774,2174.445793,882.1515747,13006.5903614,2119.6884003,4784.9914878,1085.7028272,33664.3354333
2017-01-04 04:00:00-06:00,8636.569983,1341.8883704,2195.7165555,913.6206734,13626.2037812,2159.6983165,5122.0228473,1123.3140925,35119.0346198
2017-01-04 05:00:00-06:00,9357.079459,1444.01182,2249.2543873,968.4645279,14732.8851778,2314.5105661,5741.8819371,1188.5187874,37996.6066626
2017-01-04 06:00:00-06:00,10504.78067,1608.2054758,2336.4122538,1052.9215575,16407.6799335,2649.3350561,6673.8858866,1314.9380779,42548.1589112
2017-01-04 07:00:00-06:00,10954.9662069,1651.2878931,2402.2037259,1091.3853028,17033.2130663,2791.0246409,7043.5818821,1382.866769,44350.529487
2017-01-04 08:00:00-06:00,10943.9873249,1689.3226059,2395.0484705,1079.1472453,16753.3201499,2808.9465023,7012.1373475,1383.9755003,44065.8851466
2017-01-04 09:00:00-06:00,11119.8041042,1654.592643,2394.90345,1066.9008506,16621.2883474,2863.6163713,7003.2948369,1392.9690461,44117.3696495
2017-01-04 10:00:00-06:00,11087.6681409,1590.5938633,2362.0444637,1044.4071815,16491.5259619,2892.1599814,6911.2947294,1379.052154,43758.7464761
2017-01-04 11:00:00-06:00,11015.907508,1597.5360211,2310.9617588,1016.8721565,16129.5247362,2897.1206,6857.1369017,1336.0229772,43161.0826595
2017-01-04 12:00:00-06:00,10858.3245593,1570.0345266,2254.412391,983.879483,15627.5740701,2868.7755332,6716.0759254,1283.4647202,42162.5412088
2017-01-04 13:00:00-06:00,10863.9194769,1556.1180233,2215.9056004,957.1195066,15311.9475674,2836.1417639,6552.5580293,1218.1463145,41511.8562823
2017-01-04 14:00:00-06:00,10712.9632658,1541.9329598,2183.019284,922.8832719,14717.8982037,2806.4349776,6314.7716814,1141.0298616,40340.9335058
2017-01-04 15:00:00-06:00,10602.8902448,1514.9288883,2154.4835437,892.4011139,14028.2847393,2790.6036269,6228.7429418,1101.214074,39313.5491727
2017-01-04 16:00:00-06:00,10638.2781704,1530.4771222,2146.5677792,897.1698001,14056.3865724,2820.7688479,6334.0243369,1107.6364276,39531.3090567
2017-01-04 17:00:00-06:00,11099.4366839,1617.6813285,2155.6586254,944.9709975,15104.6555415,2942.7294791,6798.2256515,1133.2873719,41796.6456793
2017-01-04 18:00:00-06:00,11605.8933328,1681.0003914,2269.7593496,1001.1414965,16379.274872,3176.6206636,7338.2266105,1250.9677804,44702.8844968
2017-01-04 19:00:00-06:00,11578.5711774,1673.5550236,2313.0129795,1008.6563399,16614.5480566,3212.3737889,7385.7598823,1285.9823356,45072.4595838
2017-01-04 20:00:00-06:00,11416.8340716,1645.290094,2322.0827589,1011.5634386,16544.9512647,3198.2733711,7320.1668016,1302.2451582,44761.4069587
2017-01-04 21:00:00-06:00,11010.9176427,1581.7268435,2305.7646839,987.2511684,16060.3746392,3101.8034988,7069.1706825,1275.5298787,43392.5390377
2017-01-04 22:00:00-06:00,10392.6326074,1484.0031545,2251.7831135,937.1965694,15049.8039766,2922.8802068,6614.3629068,1213.7173762,40866.3799112
2017-01-04 23:00:00-06:00,9784.496622,1420.7160139,2204.7840443,906.5781605,14223.0227391,2687.7146812,6133.3790572,1158.3811819,38519.0725001
2017-01-05 00:00:00-06:00,9471.9701452,1310.9801231,2207.5583265,894.0499338,13679.1076528,2545.8511629,5812.6047093,1122.6627568,37044.7848104
2017-01-05 01:00:00-06:00,9198.3159392,1330.2311054,2190.1093229,887.251423,13471.3376392,2439.7281949,5581.3741159,1108.7537111,36207.1014516
2017-01-05 02:00:00-06:00,9051.1188885,1255.1509116,2186.9174847,891.1724868,13393.5946084,2388.4492547,5427.6124537,1108.8751439,35702.8912323
2017-01-05 03:00:00-06:00,9031.1385363,1270.8718655,2193.1743726,899.4010444,13484.3557307,2355.4529705,5390.2621398,1108.9034541,35733.5601139
2017-01-05 04:00:00-06:00,9237.8805919,1319.3641081,2205.5098621,924.9367608,13882.9329923,2370.3083229,5489.2234038,1127.3203407,36557.4763826
2017-01-05 05:00:00-06:00,9836.4946485,1377.0905789,2252.0379398,966.7897986,14854.4269788,2512.7158946,5944.8253867,1194.0845871,38938.465813
2017-01-05 06:00:00-06:00,10685.2002358,1535.1416237,2332.7161556,1041.9839671,16343.8842577,2816.5660466,6600.1464758,1325.3010699,42680.9398322
2017-01-05 07:00:00-06:00,10931.7691988,1548.8019878,2403.6108712,1076.7293573,16868.7553042,2916.3399167,6719.1613712,1380.4916452,43845.6596524
2017-01-05 08:00:00-06:00,10841.506442,1533.4920489,2383.6067356,1069.1793967,16417.7112701,2854.645702,6442.5054514,1344.5695229,42887.2165696
2017-01-05 09:00:00-06:00,10912.8361552,1476.6303337,2401.2070538,1070.0928786,16217.1064043,2858.0857843,6284.4794774,1322.2644135,42542.7025008
2017-01-05 10:00:00-06:00,10952.5976097,1482.9562289,2417.4088672,1072.8323594,16103.2939332,2862.5657818,6105.6749769,1294.5956198,42291.9253769
2017-01-05 11:00:00-06:00,10920.4265868,1448.5260459,2410.2705418,1071.0833922,15936.7670354,2866.7090672,5869.628845,1255.3891897,41778.800704
2017-01-05 12:00:00-06:00,10825.0574012,1433.9374914,2375.7463611,1061.5996763,15752.9867076,2869.3722372,5694.5934028,1213.9957529,41227.2890305
2017-01-05 13:00:00-06:00,10777.8848416,1402.5959146,2383.9587613,1050.9128088,15607.5786936,2922.7435198,5554.2363039,1179.5860752,40879.4969188
2017-01-05 14:00:00-06:00,10692.5499136,1392.2553068,2387.7283583,1048.8244909,15495.4177318,2968.7718631,5451.6507669,1167.4512598,40604.6496912
2017-01-05 15:00:00-06:00,10696.1911309,1400.6061475,2409.1846435,1041.2925379,15625.4673576,3015.0831797,5437.66049,1176.141654,40801.6271411
2017-01-05 16:00:00-06:00,10791.9341979,1459.0837521,2448.1018748,1066.7627633,16331.2107835,3050.3577858,5582.4142434,1224.5087795,41954.3741803
2017-01-05 17:00:00-06:00,11130.9060093,1574.8258552,2489.2537836,1109.0741257,17508.2549758,3041.5428058,6067.4990213,1285.5386353,44206.895212
2017-01-05 18:00:00-06:00,11378.8042452,1710.5740407,2594.6766924,1156.1110848,18505.1144878,3197.9692291,6684.3140062,1384.0614015,46611.6251877
2017-01-05 19:00:00-06:00,11311.1652671,1737.4202962,2626.0518187,1164.5180568,18755.9587863,3202.397821,6913.2493833,1423.5568953,47134.3183247
2017-01-05 20:00:00-06:00,11194.8897538,1744.4532842,2640.9848573,1163.4288364,18847.9508882,3157.108957,7075.6324547,1439.0206827,47263.4697143
2017-01-05 21:00:00-06:00,10882.1757277,1709.9414502,2626.1010829,1132.5362624,18437.5619663,3053.332879,7096.4068242,1428.4731901,46366.5293828
2017-01-05 22:00:00-06:00,10416.7560572,1643.873419,2578.384855,1088.5629354,17545.9545885,2892.5337676,6881.7390723,1386.7143728,44434.5190678
2017-01-05 23:00:00-06:00,9959.7156203,1569.9336979,2542.798306,1055.5127406,16854.7515037,2674.8450614,6656.7054751,1355.15843,42669.420835
2017-01-06 00:00:00-06:00,9679.4756105,1545.0416747,2528.9956487,1039.8561167,16571.1453934,2555.5169322,6578.1429217,1328.5264169,41826.7007148
2017-01-06 01:00:00-06:00,9590.3626242,1546.6243835,2536.3497564,1039.20564,16474.3379285,2470.430958,6678.0283238,1335.2420795,41670.5816939
2017-01-06 02:00:00-06:00,9569.034372,1548.7949765,2543.2539818,1041.6800883,16501.5172221,2429.4032879,6819.8668467,1348.4410531,41801.9918284
2017-01-06 03:00:00-06:00,9719.9605572,1588.4235906,2549.4281542,1051.8307492,16646.2433333,2435.7043797,7026.3850729,1368.2491395,42386.2249766
2017-01-06 04:00:00-06:00,10187.4140363,1629.7517362,2572.5565636,1078.7342404,17172.4039871,2508.5915764,7403.2925525,1410.3994455,43963.144138
2017-01-06 05:00:00-06:00,11051.0345203,1707.5285845,2631.9358384,1129.3936782,18198.4672791,2729.2082175,8121.4575404,1483.793422,47052.8190804
2017-01-06 06:00:00-06:00,12205.3942404,1860.9327423,2706.9857996,1200.866678,19624.4668895,3168.0960245,9070.18424,1599.5572503,51436.4838646
2017-01-06 07:00:00-06:00,12733.1286523,1983.4045136,2756.7517472,1234.4048276,20318.6090881,3427.3928145,9501.4477354,1672.7914983,53627.930877
2017-01-06 08:00:00-06:00,12863.2156835,1997.9991634,2726.4697833,1237.9249734,20254.233282,3520.8752247,9501.6259403,1674.4266028,53776.7706534
2017-01-06 09:00:00-06:00,13214.5811134,1950.1233114,2726.4873622,1246.8325701,20419.3690512,3715.0377185,9561.0604294,1681.6190951,54515.1106513
2017-01-06 10:00:00-06:00,13512.3836465,1931.6614166,2712.14799,1241.7418137,20431.574397,3911.7445287,9613.3090226,1665.1123876,55019.6752027
2017-01-06 11:00:00-06:00,13620.2150547,1945.1392266,2666.4276123,1232.0198604,20232.5053419,4049.3428145,9540.1999394,1631.4056704,54917.2555202
2017-01-06 12:00:00-06:00,13705.4635613,1935.7073068,2633.7505391,1217.2911971,20048.7058046,4153.4258058,9401.575181,1600.9037999,54696.8231956
2017-01-06 13:00:00-06:00,13816.0598283,1939.584692,2617.4804259,1206.0427448,20053.9788101,4239.2358357,9272.0369894,1601.5936511,54746.0129773
2017-01-06 14:00:00-06:00,13876.3292485,1945.3997457,2613.8700907,1192.7221708,20114.3594086,4307.8012943,9183.0716146,1598.7120867,54832.2656599
2017-01-06 15:00:00-06:00,13953.4128726,1961.6384672,2600.8758548,1178.5404511,20096.2515291,4379.3332964,9341.8426852,1601.9019817,55113.7971381
2017-01-06 16:00:00-06:00,14140.6457553,2018.1091507,2584.2410982,1174.1912109,20397.4638065,4519.2917996,9613.1745578,1594.4927951,56041.6101741
2017-01-06 17:00:00-06:00,14571.0504765,2075.1381251,2583.7297823,1193.006667,21088.9950023,4726.5192642,9988.6229498,1611.9120326,57838.9742998
2017-01-06 18:00:00-06:00,14764.669533,2143.4625344,2689.1799985,1230.6996906,21706.8553409,5028.6783662,10390.8233911,1681.6988325,59636.0676872
2017-01-06 19:00:00-06:00,14625.1434852,2137.463669,2710.8314761,1223.1457948,21549.5105535,5087.1925021,10360.151233,1688.4759693,59381.914683
2017-01-06 20:00:00-06:00,14522.2382405,2145.4333292,2712.0417025,1217.125947,21253.3561727,5077.7745305,10318.0364435,1683.4856377,58929.4920036
2017-01-06 21:00:00-06:00,14289.2393015,2089.739371,2703.9138236,1203.496114,20796.380382,5025.7619174,10166.9638261,1668.6588572,57944.1535928
2017-01-06 22:00:00-06:00,13841.1479097,2049.3924471,2660.7131171,1172.4815149,20021.7752626,4925.7604929,9847.4646726,1636.5907712,56155.3261881
2017-01-06 23:00:00-06:00,13502.33936,1955.7041392,2639.5091798,1152.9563844,19420.4349809,4826.3125181,9577.9408202,1613.5256811,54688.7230637
2017-01-07 00:00:00-06:00,13162.3693726,1952.8082507,2599.8605239,1159.8833392,19173.1579145,4693.8374512,9384.2598877,1623.0230579,53749.1997977
2017-01-07 01:00:00-06:00,12990.7730488,1937.7132126,2598.0272875,1158.6026903,19053.4765685,4640.3422216,9285.948571,1617.435168,53282.3187683
2017-01-07 02:00:00-06:00,12955.6618148,1916.2068249,2602.8954849,1168.4326012,19051.7018375,4659.4907155,9267.0629871,1621.804087,53243.2563529
2017-01-07 03:00:00-06:00,12959.5345383,1933.715901,2608.5633793,1181.4759261,19187.3192672,4689.1251039,9347.6445406,1635.1228159,53542.5014723
2017-01-07 04:00:00-06:00,13055.0138365,2028.3942772,2620.0070175,1199.4004628,19441.9752289,4765.9321512,9501.9487593,1663.3189284,54275.9906618
2017-01-07 05:00:00-06:00,13274.0183705,2053.8266145,2644.8002288,1225.2937152,19954.2445038,4922.8734635,9798.1048926,1706.6826441,55579.844433
2017-01-07 06:00:00-06:00,13544.0788057,2128.7211616,2652.6333494,1252.9869992,20577.8792523,5118.9416662,10164.1989737,1759.1620037,57198.6022118
2017-01-07 07:00:00-06:00,13818.9085129,2169.6751337,2674.9585065,1273.8559089,21135.4338555,5267.0274721,10476.8597309,1817.861955,58634.5810755
2017-01-07 08:00:00-06:00,14001.4544137,2144.5575265,2667.5490754,1265.4579632,21096.7230382,5333.1939751,10467.8814341,1815.8644916,58792.6819178
2017-01-07 09:00:00-06:00,14055.0432698,2069.7972179,2616.3778175,1213.0393903,20376.9044158,5297.2641125,10138.2101736,1749.5398983,57516.1762957
2017-01-07 10:00:00-06:00,13842.9261756,2019.9724461,2552.7948933,1153.5450156,19339.7398417,5106.3869838,9613.602158,1646.5755972,55275.5431113
2017-01-07 11:00:00-06:00,13432.9856636,1911.8712534,2485.5332925,1097.9030408,18201.0666456,4827.8223081,8973.8642844,1538.5281942,52469.5746826
2017-01-07 12:00:00-06:00,12872.711523,1800.2556931,2400.7941775,1026.5796882,17012.11803,4491.2477048,8345.5864828,1424.3913434,49373.6846428
2017-01-07 13:00:00-06:00,12343.2867755,1705.9785025,2330.0048424,965.2262308,15823.6504446,4178.8542747,7746.4210936,1336.116606,46429.5387701
2017-01-07 14:00:00-06:00,11900.640577,1622.5945004,2276.1363018,916.3054873,14879.034542,3953.7509544,7286.7791541,1267.3460123,44102.5875293
2017-01-07 15:00:00-06:00,11596.7449651,1584.3083856,2249.5027277,885.238799,14313.7349414,3795.5859784,7015.2758215,1231.1540106,42671.5456293
2017-01-07 16:00:00-06:00,11545.4950973,1588.4879279,2250.877189,885.3611335,14357.1170551,3750.2676558,6959.4940914,1222.977695,42560.077845
2017-01-07 17:00:00-06:00,12070.3306016,1709.1240299,2282.6316865,934.2426505,15385.0517994,3905.9942873,7458.172789,1277.0284384,45022.5762826
2017-01-07 18:00:00-06:00,12809.1364506,1849.7919107,2403.1393935,1006.5084866,16796.6632616,4325.429768,8303.1711211,1398.9401581,48892.7805502
2017-01-07 19:00:00-06:00,13060.9225673,1910.3802973,2465.4176646,1029.4839465,17303.84987,4523.0548665,8622.3501269,1452.134066,50367.5934051
2017-01-07 20:00:00-06:00,13166.7256713,1940.3485717,2480.4099984,1039.2640629,17601.8285536,4645.4497628,8815.0780954,1482.5943702,51171.6990863
2017-01-07 21:00:00-06:00,13092.4551453,1920.2924176,2495.0469173,1037.7551921,17600.2189973,4697.039288,8843.9860463,1489.4599654,51176.2539693
2017-01-07 22:00:00-06:00,12859.7649617,1902.5460268,2474.6920822,1022.9728566,17327.2865621,4696.9935416,8733.3483456,1473.6635666,50491.2679432
2017-01-07 23:00:00-06:00,12612.7564297,1873.5500176,2436.631159,1006.0576341,17053.5409628,4656.2733148,8582.4602217,1460.6845186,49681.9542583
2017-01-08 00:00:00-06:00,12411.7888437,1757.1366664,2432.8172164,1005.4876379,16774.3437741,4589.0955906,8522.2685107,1472.9212676,48965.8595074
2017-01-08 01:00:00-06:00,12254.6688394,1764.3739242,2437.0753201,1007.9783021,16687.4716784,4558.7098263,8536.766499,1474.2065098,48721.2508993
2017-01-08 02:00:00-06:00,12191.7364993,1776.4325661,2428.5709435,1012.4288276,16700.6064774,4533.5139187,8602.8431267,1480.4141041,48726.5464634
2017-01-08 03:00:00-06:00,12200.4755946,1798.6332111,2416.9859433,1020.2013727,16817.8991862,4548.1248789,8712.4130144,1489.7768835,49004.5100847
2017-01-08 04:00:00-06:00,12332.8348924,1828.2903568,2420.9451414,1032.858051,17098.1061634,4605.2992399,8907.6090548,1506.0565787,49731.9994784
2017-01-08 05:00:00-06:00,12541.1891337,1884.0201869,2422.4861835,1052.3056931,17526.2487,4700.5122958,9165.9998564,1542.5400401,50835.3020895
2017-01-08 06:00:00-06:00,12858.9421063,1947.1450644,2437.9349925,1075.514357,18084.7709624,4825.0641379,9497.1101177,1589.7032734,52316.1850116
2017-01-08 07:00:00-06:00,13016.7230094,1997.5331432,2462.1636294,1101.674141,18549.3687887,4893.6727075,9787.620144,1636.6891222,53445.4446854
2017-01-08 08:00:00-06:00,12945.7105294,1966.5148883,2446.6729327,1104.4995493,18447.7022501,4862.8112833,9644.0256382,1621.4790392,53039.4161105
2017-01-08 09:00:00-06:00,12715.5022985,1851.2273821,2435.4411961,1066.7910445,17725.2832929,4686.9823892,9063.5728701,1544.6352221,51089.4356955
2017-01-08 10:00:00-06:00,12424.8173996,1706.4832981,2388.3158835,1013.5782642,16811.222898,4461.6893544,8457.3274114,1462.7655486,48726.2000578
2017-01-08 11:00:00-06:00,12007.722676,1586.2993911,2334.5964782,971.0710393,15889.3740681,4180.9629263,7871.6978835,1376.9552035,46218.679666
2017-01-08 12:00:00-06:00,11489.0409618,1492.184952,2280.1979478,934.6545229,15057.1938461,3878.4567823,7329.8550336,1302.8192971,43764.4033436
2017-01-08 13:00:00-06:00,11005.065215,1410.9263849,2227.2403027,898.8393594,14365.1344881,3566.2475221,6837.7420874,1242.3878244,41553.583184
2017-01-08 14:00:00-06:00,10662.4773302,1351.4973076,2190.0868394,869.0930054,13805.0781983,3334.3777266,6539.0470864,1194.5669669,39946.2244608
2017-01-08 15:00:00-06:00,10461.9964824,1318.0921345,2159.158149,852.8816473,13459.609372,3211.4003931,6354.4744725,1169.5294008,38987.1420516
2017-01-08 16:00:00-06:00,10501.2430689,1338.6932856,2151.1215344,858.2857425,13536.6940492,3195.6420133,6459.0900499,1166.485623,39207.2553668
2017-01-08 17:00:00-06:00,11079.7601678,1450.1507978,2170.1042304,905.7260954,14427.6898466,3321.7276317,6904.4455444,1213.1430124,41472.7473265
2017-01-08 18:00:00-06:00,11849.8934935,1581.4073861,2271.7690808,961.4894786,15490.0528697,3583.9653223,7501.2286785,1305.8662981,44545.6726076
2017-01-08 19:00:00-06:00,12058.3483521,1630.7784731,2326.5075739,976.0882336,15767.3058507,3690.0322595,7608.1671612,1340.8281294,45398.0560335
2017-01-08 20:00:00-06:00,11996.7623179,1639.0484644,2330.0815605,973.3320499,15723.2529253,3688.6941343,7586.3196287,1338.8326485,45276.3237295
2017-01-08 21:00:00-06:00,11691.9441156,1603.4896359,2318.7573377,949.4525095,15356.9558932,3579.8049694,7351.4760977,1311.9176464,44163.7982054
2017-01-08 22:00:00-06:00,11102.2922979,1531.052473,2288.1694739,912.6303806,14614.9032361,3400.0030048,6897.6289469,1257.3476678,42004.027481
2017-01-08 23:00:00-06:00,10471.9846808,1460.1444811,2258.4821126,881.0641796,13887.059884,3165.853585,6399.9024155,1212.5539261,39737.0452647
2017-01-09 00:00:00-06:00,10030.1401868,1493.3206251,2132.9599237,897.6871136,13577.9383161,2929.1785621,6043.1714285,1176.8467497,38281.2429056
2017-01-09 01:00:00-06:00,9766.5095004,1471.3068919,2123.7964383,890.1050342,13438.3220261,2867.8207093,5822.6570757,1172.9258825,37553.4435584
2017-01-09 02:00:00-06:00,9661.0619545,1424.9344381,2137.3658898,895.2711281,13470.1406575,2868.340855,5758.54192,1171.6237028,37387.2805458
2017-01-09 03:00:00-06:00,9710.7687467,1410.7180999,2150.4732538,899.1233356,13669.7357552,2911.6058531,5800.6580438,1174.2757129,37727.358801
2017-01-09 04:00:00-06:00,9976.1103202,1444.6563117,2177.7254039,922.9121322,14198.9692958,3019.7572533,6026.8225426,1198.7437616,38965.6970213
2017-01-09 05:00:00-06:00,10616.7202448,1524.125018,2238.2340984,977.6603887,15282.8024979,3295.9303493,6557.6063071,1258.379783,41751.4586872
2017-01-09 06:00:00-06:00,11381.6236237,1664.6343876,2305.7444165,1055.313206,16775.7535742,3777.5848325,7297.9822287,1368.249971,45626.8862402
2017-01-09 07:00:00-06:00,11505.7288794,1694.412163,2359.2802998,1077.9080906,17152.6238056,3881.0481023,7423.3789284,1412.29961,46506.6798791
2017-01-09 08:00:00-06:00,11293.4388693,1665.0109514,2319.1642756,1048.4976461,16420.4828606,3654.3700363,7152.8609674,1356.9245997,44910.7502064
2017-01-09 09:00:00-06:00,11136.2057957,1576.9347595,2273.166865,1001.5089902,15499.8143602,3399.4990041,6835.5322726,1293.395479,43016.0575263
2017-01-09 10:00:00-06:00,10829.4693354,1537.5779685,2206.5848406,950.3321474,14581.6003638,3130.4087564,6432.0793143,1233.0897384,40901.1424648
2017-01-09 11:00:00-06:00,10633.9832154,1454.8790843,2161.710968,908.5446898,13768.0587129,2966.3569642,6095.7891311,1177.9763676,39167.2991333
2017-01-09 12:00:00-06:00,10446.6445506,1421.8973865,2127.7975871,868.6664827,13084.2836371,2862.5264488,5857.1739785,1113.7324171,37782.7224884
2017-01-09 13:00:00-06:00,10386.6833475,1379.3879335,2113.8089469,841.243518,12463.5613477,2811.1606027,5670.6795073,1071.597092,36738.1222956
2017-01-09 14:00:00-06:00,10297.9057326,1346.8405279,2104.1910753,817.0161262,11930.2399835,2791.7845665,5529.2350992,1039.2330449,35856.4461561
2017-01-09 15:00:00-06:00,10230.8437059,1316.344871,2100.8515132,793.3276795,11576.19694,2789.3116915,5470.1234564,1017.6483779,35294.6482354
2017-01-09 16:00:00-06:00,10235.0970738,1300.0237025,2109.9966935,788.33088,11535.425548,2799.667583,5506.8614264,1015.6460765,35291.0489837
2017-01-09 17:00:00-06:00,10521.4795435,1360.2435442,2094.9619341,808.3299378,12039.9728339,2804.3468035,5709.7118624,1034.0234325,36373.0698919
2017-01-09 18:00:00-06:00,10888.9345796,1436.5766621,2162.1034302,852.3790429,12878.0381459,3016.4786565,6201.8045078,1115.814732,38552.129757
2017-01-09 19:00:00-06:00,10778.4425143,1413.2373914,2176.7364939,845.3146126,12797.4738698,3068.9388815,6180.186177,1127.2717311,38387.6016716
2017-01-09 20:00:00-06:00,10596.4438474,1394.6854985,2174.1548889,829.0374722,12524.3190857,3049.2972887,6062.9949296,1122.6623638,37753.5953748
2017-01-09 21:00:00-06:00,10140.5822307,1336.3198577,2137.5193251,798.7276727,12004.4067824,2940.7999733,5780.554314,1090.5579537,36229.4681096
2017-01-09 22:00:00-06:00,9542.9088959,1219.4295364,2095.3077533,755.4562406,11067.9609545,2741.3558838,5323.8983784,1034.6218676,33780.9395105
2017-01-09 23:00:00-06:00,8943.4377959,1137.3227391,2033.5225695,711.3713043,10218.2647933,2486.4594076,4863.6299441,982.1414431,31376.1499969
2017-01-10 00:00:00-06:00,8801.8331331,973.1849164,2106.6349626,650.7917225,9377.0486306,2397.3567699,4561.2848452,961.3873149,29829.5222952
2017-01-10 01:00:00-06:00,8619.0169044,936.7942486,2087.6483871,638.4036459,8980.2773219,2294.9788333,4363.272991,943.608567,28864.0008992
2017-01-10 02:00:00-06:00,8488.1480949,918.8586675,2085.5629717,634.0755945,8822.3536594,2248.7807354,4300.8980653,936.4075277,28435.0853164
2017-01-10 03:00:00-06:00,8498.2131523,913.8336288,2084.1514659,635.4214194,8812.3647176,2229.2542748,4316.6459611,936.4441021,28426.328722
2017-01-10 04:00:00-06:00,8719.024647,921.9988105,2102.7949734,648.0487552,9051.7700596,2269.301409,4447.8553028,949.5090859,29110.3030434
2017-01-10 05:00:00-06:00,9322.6061569,993.9787004,2164.9480698,688.3549175,9839.1420754,2435.4113472,4840.1313997,1003.3062529,31287.8789198
2017-01-10 06:00:00-06:00,10207.096974,1127.3530808,2247.3478151,752.5445362,11235.6376622,2832.7185269,5585.0690776,1109.0032513,35096.7709241
2017-01-10 07:00:00-06:00,10387.3010885,1171.809227,2298.3684916,782.2014365,11721.0182035,2908.2139412,5828.7178133,1151.252369,36248.8825706
2017-01-10 08:00:00-06:00,10359.5011855,1156.6002105,2271.5312601,774.4655001,11467.8376198,2810.8368756,5698.7807253,1116.7875227,35656.3408996
2017-01-10 09:00:00-06:00,10475.6941153,1159.8697288,2237.0565297,764.066793,11323.8655615,2808.7501933,5603.7073092,1088.0555782,35461.065809
2017-01-10 10:00:00-06:00,10656.644443,1166.3118499,2211.955936,755.4122566,11288.7954147,2835.3050816,5529.4131417,1063.0881379,35506.9262614
2017-01-10 11:00:00-06:00,10759.2972926,1206.9987467,2185.0037103,741.7265923,11184.5105365,2868.8093737,5478.1572322,1039.2268213,35463.7303056
