//scn,inj,int,LMP,BalancePrice,FlowPrice,LossPrice,LossFactor,LfUpdate,LfError
ScnDA,110862_P2,5,35.975,61.833,-25.858,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,6,36.443,64.236,-27.793,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,7,37.033,65.233,-28.200,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,8,37.136,65.369,-28.233,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,9,33.534,63.386,-29.852,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,10,32.539,5.869,26.670,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,11,32.735,4.366,28.369,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,12,32.327,4.705,27.622,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,13,32.197,4.163,28.035,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,14,32.282,4.020,28.262,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,15,32.161,3.297,28.863,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,16,32.236,2.139,30.097,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,17,32.384,3.323,29.061,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,18,32.721,8.302,24.419,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,19,32.858,17.298,15.560,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,20,32.825,28.831,3.995,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,21,32.814,28.648,4.166,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,22,32.506,29.161,3.345,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,23,31.821,15.936,15.886,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110862_P2,24,31.555,15.834,15.721,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,1,30.296,41.777,-11.481,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,2,30.748,47.236,-16.488,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,3,33.053,52.955,-19.902,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,4,32.672,53.798,-21.125,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,5,33.103,61.833,-28.730,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,6,33.465,64.236,-30.771,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,7,33.920,65.233,-31.313,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,8,33.999,65.369,-31.369,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,9,33.013,63.386,-30.373,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,10,32.576,5.869,26.707,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,11,32.788,4.366,28.422,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,12,32.400,4.705,27.695,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,13,32.281,4.163,28.118,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,14,32.369,4.020,28.349,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,15,32.266,3.297,28.969,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,16,32.343,2.139,30.204,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,17,32.477,3.323,29.154,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,18,32.802,8.302,24.500,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,19,32.888,17.298,15.590,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,20,32.864,28.831,4.034,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,21,32.855,28.648,4.207,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,22,32.552,29.161,3.392,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,23,31.916,15.936,15.981,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110881_C5,24,31.648,15.834,15.814,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,1,30.296,41.777,-11.481,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,2,30.748,47.236,-16.488,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,3,33.053,52.955,-19.902,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,4,32.672,53.798,-21.125,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,5,33.103,61.833,-28.730,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,6,33.465,64.236,-30.771,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,7,33.920,65.233,-31.313,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,8,33.999,65.369,-31.369,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,9,33.013,63.386,-30.373,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,10,32.576,5.869,26.707,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,11,32.788,4.366,28.422,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,12,32.400,4.705,27.695,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,13,32.281,4.163,28.118,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,14,32.369,4.020,28.349,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,15,32.266,3.297,28.969,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,16,32.343,2.139,30.204,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,17,32.477,3.323,29.154,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,18,32.802,8.302,24.500,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,19,32.888,17.298,15.590,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,20,32.864,28.831,4.034,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,21,32.855,28.648,4.207,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,22,32.552,29.161,3.392,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,23,31.916,15.936,15.981,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110882_C0,24,31.648,15.834,15.814,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,1,30.888,41.777,-10.890,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,2,30.899,47.236,-16.337,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,3,31.948,52.955,-21.007,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,4,32.449,53.798,-21.349,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,5,32.312,61.833,-29.521,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,6,32.612,64.236,-31.624,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,7,33.029,65.233,-32.204,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,8,33.102,65.369,-32.266,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,9,33.029,63.386,-30.357,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,10,32.367,5.869,26.497,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,11,32.233,4.366,27.867,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,12,31.466,4.705,26.761,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,13,31.118,4.163,26.956,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,14,31.121,4.020,27.101,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,15,30.632,3.297,27.335,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,16,30.658,2.139,28.519,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,17,31.124,3.323,27.801,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,18,31.778,8.302,23.476,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,19,32.739,17.298,15.441,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,20,32.458,28.831,3.628,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,21,32.451,28.648,3.803,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,22,31.999,29.161,2.839,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,23,30.464,15.936,14.528,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110921_P1,24,30.235,15.834,14.400,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,1,2.014,41.777,-39.764,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,2,2.014,47.236,-45.222,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,3,2.014,52.955,-50.941,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,4,2.014,53.798,-51.784,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,5,2.014,61.833,-59.819,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,6,2.014,64.236,-62.222,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,7,2.014,65.233,-63.220,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,8,2.014,65.369,-63.355,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,9,2.014,63.386,-61.372,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,10,2.014,5.869,-3.856,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,11,1.831,4.366,-2.535,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,12,1.836,4.705,-2.869,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,13,1.838,4.163,-2.325,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,14,1.838,4.020,-2.182,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,15,1.841,3.297,-1.457,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,16,1.841,2.139,-0.298,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,17,1.838,3.323,-1.485,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,18,1.834,8.302,-6.468,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,19,2.014,17.298,-15.285,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,20,2.014,28.831,-26.817,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,21,2.014,28.648,-26.634,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,22,2.014,29.161,-27.147,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,23,2.014,15.936,-13.922,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110941_PE,24,2.014,15.834,-13.821,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,1,2.187,41.777,-39.590,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,2,2.187,47.236,-45.049,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,3,2.194,52.955,-50.761,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,4,2.197,53.798,-51.601,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,5,2.196,61.833,-59.637,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,6,2.198,64.236,-62.039,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,7,2.200,65.233,-63.033,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,8,2.201,65.369,-63.168,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,9,2.200,63.386,-61.186,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,10,2.196,5.869,-3.673,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,11,2.014,4.366,-2.352,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,12,2.014,4.705,-2.691,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,13,2.014,4.163,-2.149,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,14,2.014,4.020,-2.006,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,15,2.014,3.297,-1.284,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,16,2.014,2.139,-0.125,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,17,2.014,3.323,-1.309,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,18,2.014,8.302,-6.288,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,19,2.198,17.298,-15.100,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,20,2.197,28.831,-26.634,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,21,2.197,28.648,-26.452,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,22,2.194,29.161,-26.967,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,23,2.185,15.936,-13.751,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110942_PE,24,2.183,15.834,-13.651,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,1,30.890,41.777,-10.888,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,2,30.899,47.236,-16.337,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,3,31.946,52.955,-21.009,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,4,32.447,53.798,-21.351,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,5,32.313,61.833,-29.520,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,6,32.613,64.236,-31.623,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,7,33.030,65.233,-32.203,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,8,33.103,65.369,-32.265,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,9,33.030,63.386,-30.356,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,10,32.362,5.869,26.493,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,11,32.226,4.366,27.860,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,12,31.457,4.705,26.752,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,13,31.109,4.163,26.946,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,14,31.111,4.020,27.091,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,15,30.620,3.297,27.323,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,16,30.646,2.139,28.507,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,17,31.113,3.323,27.790,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,18,31.769,8.302,23.467,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,19,32.735,17.298,15.437,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,20,32.454,28.831,3.623,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,21,32.446,28.648,3.798,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,22,31.994,29.161,2.833,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,23,30.453,15.936,14.517,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110943_PE,24,30.224,15.834,14.389,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,1,30.890,41.777,-10.888,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,2,30.899,47.236,-16.337,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,3,31.946,52.955,-21.009,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,4,32.447,53.798,-21.351,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,5,32.313,61.833,-29.520,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,6,32.613,64.236,-31.623,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,7,33.030,65.233,-32.203,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,8,33.103,65.369,-32.265,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,9,33.030,63.386,-30.356,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,10,32.362,5.869,26.493,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,11,32.226,4.366,27.860,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,12,31.457,4.705,26.752,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,13,31.109,4.163,26.946,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,14,31.111,4.020,27.091,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,15,30.620,3.297,27.323,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,16,30.646,2.139,28.507,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,17,31.113,3.323,27.790,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,18,31.769,8.302,23.467,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,19,32.735,17.298,15.437,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,20,32.454,28.831,3.623,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,21,32.446,28.648,3.798,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,22,31.994,29.161,2.833,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,23,30.453,15.936,14.517,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110944_PE,24,30.224,15.834,14.389,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,1,30.891,41.777,-10.887,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,2,30.899,47.236,-16.337,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,3,31.946,52.955,-21.009,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,4,32.446,53.798,-21.352,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,5,32.313,61.833,-29.519,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,6,32.614,64.236,-31.622,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,7,33.031,65.233,-32.202,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,8,33.104,65.369,-32.265,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,9,33.031,63.386,-30.355,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,10,32.360,5.869,26.491,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,11,32.223,4.366,27.857,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,12,31.453,4.705,26.748,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,13,31.104,4.163,26.941,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,14,31.106,4.020,27.086,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,15,30.614,3.297,27.316,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,16,30.640,2.139,28.501,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,17,31.108,3.323,27.785,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,18,31.764,8.302,23.462,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,19,32.733,17.298,15.435,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,20,32.451,28.831,3.621,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,21,32.444,28.648,3.796,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,22,31.991,29.161,2.830,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,23,30.447,15.936,14.511,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110971_N1,24,30.218,15.834,14.384,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,1,30.891,41.777,-10.887,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,2,30.899,47.236,-16.337,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,3,31.946,52.955,-21.009,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,4,32.446,53.798,-21.352,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,5,32.313,61.833,-29.519,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,6,32.614,64.236,-31.622,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,7,33.031,65.233,-32.202,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,8,33.104,65.369,-32.265,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,9,33.031,63.386,-30.355,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,10,32.360,5.869,26.491,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,11,32.223,4.366,27.857,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,12,31.453,4.705,26.748,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,13,31.104,4.163,26.941,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,14,31.106,4.020,27.086,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,15,30.614,3.297,27.316,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,16,30.640,2.139,28.501,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,17,31.108,3.323,27.785,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,18,31.764,8.302,23.462,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,19,32.733,17.298,15.435,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,20,32.451,28.831,3.621,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,21,32.444,28.648,3.796,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,22,31.991,29.161,2.830,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,23,30.447,15.936,14.511,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110972_N2,24,30.218,15.834,14.384,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110973_N3,1,30.891,41.777,-10.887,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110973_N3,2,30.899,47.236,-16.337,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110973_N3,3,31.946,52.955,-21.009,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110973_N3,4,32.446,53.798,-21.352,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110973_N3,5,32.313,61.833,-29.519,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
ScnDA,110973_N3,6,32.614,64.236,-31.622,0.000,+0.0000e+000,+0.0000e+000,+0.0000e+000
